#'MPI LIBRARY'='Open MPI v4.0.5, package: Open MPI hunold@hydra.par.tuwien.ac.at Distribution, ident: 4.0.5, repo rev: v4.0.5, Aug 26, 2020'
#'Processes'='128'
#'Application'='/home/staff/vardas/splatt/bin/splatt'
#'Arguments'=' cpd med5.tns -r 128 -t 1'
#'Num of REAL comms'='23'
Comm,Size,Calls,Send_Calls,Send_AvgMsgSize,Send_Time,Recv_Calls,Recv_AvgMsgSize,Recv_Time,Isend_Calls,Isend_AvgMsgSize,Isend_Time,Irecv_Calls,Irecv_AvgMsgSize,Irecv_Time,Waitall_Calls,Waitall_AvgMsgSize,Waitall_Time,Wait_Calls,Wait_AvgMsgSize,Wait_Time,Waitany_Calls,Waitany_AvgMsgSize,Waitany_Time,Test_Calls,Test_AvgMsgSize,Test_Time,Testany_Calls,Testany_AvgMsgSize,Testany_Time,Sendrecv_Calls,Sendrecv_AvgMsgSize,Sendrecv_Time,Bcast_Calls,Bcast_AvgMsgSize,Bcast_Time,Barrier_Calls,Barrier_AvgMsgSize,Barrier_Time,Allreduce_Calls,Allreduce_AvgMsgSize,Allreduce_Time,Allgather_Calls,Allgather_AvgMsgSize,Allgather_Time,Allgatherv_Calls,Allgatherv_AvgMsgSize,Allgatherv_Time,Alltoall_Calls,Alltoall_AvgMsgSize,Alltoall_Time,Alltoallv_Calls,Alltoallv_AvgMsgSize,Alltoallv_Time,Reduce_Calls,Reduce_AvgMsgSize,Reduce_Time,Gather_Calls,Gather_AvgMsgSize,Gather_Time,Gatherv_Calls,Gatherv_AvgMsgSize,Gatherv_Time,Scan_Calls,Scan_AvgMsgSize,Scan_Time,Exscan_Calls,Exscan_AvgMsgSize,Exscan_Time,Scatter_Calls,Scatter_AvgMsgSize,Scatter_Time,Scatterv_Calls,Scatterv_AvgMsgSize,Scatterv_Time,Reduce_scatter_Calls,Reduce_scatter_AvgMsgSize,Reduce_scatter_Time,Iallreduce_Calls,Iallreduce_AvgMsgSize,Iallreduce_Time,Ibcast_Calls,Ibcast_AvgMsgSize,Ibcast_Time,Ialltoall_Calls,Ialltoall_AvgMsgSize,Ialltoall_Time,Iscatter_Calls,Iscatter_AvgMsgSize,Iscatter_Time,Ibarrier_Calls,Ibarrier_AvgMsgSize,Ibarrier_Time
W_a1_s3.6,16,10031,0,0.0,0.000000,4865,0.000000,0.003777,4865,5.493936,0.002797,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,276,28.000000,0.002453,2,0.000000,0.000000,4,35288.000000,0.005862,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000703,16,0.000000,0.016797,0,0.0,0.000000,1,8.000000,0.000019,0,0.0,0.000000,1,8.000000,0.000018,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.8,16,13343,0,0.0,0.000000,6475,0.000000,0.004998,6475,4.951969,0.003709,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,368,18.717391,0.003164,2,0.000000,0.000000,4,36464.500000,0.005893,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000711,16,0.000000,0.020120,0,0.0,0.000000,1,8.000000,0.000034,0,0.0,0.000000,1,8.000000,0.000018,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.10,16,13487,0,0.0,0.000000,6545,0.000000,0.005072,6545,4.729106,0.003683,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,372,14.795699,0.003083,2,0.000000,0.000000,4,37403.750000,0.005980,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000714,16,0.000000,0.028007,0,0.0,0.000000,1,8.000000,0.000065,0,0.0,0.000000,1,8.000000,0.000018,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.12,16,11975,0,0.0,0.000000,5810,0.000000,0.004443,5810,4.790361,0.003234,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,330,15.878788,0.002787,2,0.000000,0.000000,4,37673.500000,0.005896,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000720,16,0.000000,0.019594,0,0.0,0.000000,1,8.000000,0.000033,0,0.0,0.000000,1,8.000000,0.000017,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s3.14,16,12551,0,0.0,0.000000,6090,0.000000,0.004699,6090,4.676519,0.003459,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,346,13.872832,0.002958,2,0.000000,0.000000,4,37962.750000,0.006016,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000718,16,0.000000,0.037770,0,0.0,0.000000,1,8.000000,0.000023,0,0.0,0.000000,1,8.000000,0.000018,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.16,16,11110,0,0.0,0.000000,5390,0.000000,0.004904,5390,7.851577,0.003340,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,306,69.411765,0.003027,2,0.000000,0.000000,4,21287.000000,0.000872,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000339,15,0.000000,0.020290,0,0.0,0.000000,1,8.000000,0.000085,0,0.0,0.000000,1,8.000000,0.000024,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.32,16,14278,0,0.0,0.000000,6930,0.000000,0.006199,6930,6.887157,0.004301,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,394,52.568528,0.003781,2,0.000000,0.000000,4,23305.250000,0.001091,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000243,15,0.000000,0.019629,0,0.0,0.000000,1,8.000000,0.000130,0,0.0,0.000000,1,8.000000,0.000031,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.48,16,14638,0,0.0,0.000000,7105,0.000000,0.006490,7105,6.753554,0.004371,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,404,50.396040,0.003806,2,0.000000,0.000000,4,24618.250000,0.001194,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000237,15,0.000000,0.017555,0,0.0,0.000000,1,8.000000,0.000089,0,0.0,0.000000,1,8.000000,0.000023,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.64,16,14854,0,0.0,0.000000,7210,0.000000,0.006254,7210,6.424411,0.004469,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,410,44.604878,0.004001,2,0.000000,0.000000,4,25801.250000,0.000942,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000316,15,0.000000,0.019181,0,0.0,0.000000,1,8.000000,0.000047,0,0.0,0.000000,1,8.000000,0.000026,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.80,16,16726,0,0.0,0.000000,8120,0.000000,0.006998,8120,6.007882,0.005054,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,462,37.264069,0.004363,2,0.000000,0.000000,4,27029.750000,0.001040,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000316,15,0.000000,0.017615,0,0.0,0.000000,1,8.000000,0.000080,0,0.0,0.000000,1,8.000000,0.000027,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.96,16,15862,0,0.0,0.000000,7700,0.000000,0.006605,7700,5.742338,0.004721,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,438,32.602740,0.004103,2,0.000000,0.000000,4,24940.000000,0.000921,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000554,15,0.000000,0.022379,0,0.0,0.000000,1,8.000000,0.000054,0,0.0,0.000000,1,8.000000,0.000023,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
W_a1_s2.112,16,15142,0,0.0,0.000000,7350,0.000000,0.006388,7350,5.383401,0.004576,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,418,26.296651,0.003971,2,0.000000,0.000000,4,30539.750000,0.000964,0,0.0,0.000000,0,0.0,0.000000,1,4.000000,0.000943,15,0.000000,0.038603,0,0.0,0.000000,1,8.000000,0.000038,0,0.0,0.000000,1,8.000000,0.000023,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000,0,0.0,0.000000
